#3; 796381305491464192,1
#imstillwithhe; 796379631117025280,1;796379634124267520,1;796379641414029312,1;796379642882097152,1
#imstillwithher; 796379630785728516,1;796379630827663361,1;796379634145300480,1;796379636015972352,1;796379636020088832,1;796379641128906756,1;796379642886164480,1;796379645348188160,1;796379645981638660,1
#israel; 796381216257753088,1
#kanyeforpresident; 796379637169459201,1
#kiev; 796379632891105281,1
#kinshasaweb; 796381535851188225,1
#leaders; 796381216257753088,1
#liberals; 796379633809784836,1
#liberaltears; 796379630991249408,1
#lovetrumpshate; 796379642773041152,1
#madworld; 796379632526356480,1
#maga; 796379630991249408,1;796379634443124736,1;796379641053331456,1;796379641703436289,1;796379645671337984,1;796382313647144960,1
#makethenflgreatagain; 796379633662967810,1
#mashable; 796382234068602880,1
#migrant; 796379636036993024,1
#mood; 796379631393849348,1;796379632174006272,1;796379642970001408,1
#motherjones; 796382532237488132,1
#mrjoncryer; 796379630634725380,1
#msm; 796379633809784836,1
#myvote2016; 796379631720931328,1;796379634480726017,1
#nazis; 796379632891105281,1
#news; 796379642001141760,1;796380773272223745,1;796380890578481153,1;796380892671393792,1;796380975299264512,1;796382234068602880,1;796382291748671488,1;796382410657042432,1;796382534200426498,1;796382537308217345,1
#notmypre; 796379633931390976,1
#notmypresident; 796379630991249408,1;796379632555659265,1;796379633965002756,1;796379636015972352,1;796379636020088832,1;796379636255117312,1;796379636892631040,1;796379639241461760,1;796379640751423488,1;796379641128906756,1;796379642605293568,1;796379642781257729,1;796379642886164480,1;796379642936651776,1;796379645474009089,1;796379645620920320,1;796379645901873152,1;796379645981638660,1;796381623885250561,1;796381655095267328,1;796381669527875584,1;796381721491030016,1;796381837874647041,1;796381883512877056,1;796381988542259200,1;796382055441592320,1
#notmypresident2016; 796379639576952832,1
#nyc; 796381609456898048,1
#oilandgas; 796381325858983936,1
#p; 796382215198404608,1
#periscope; 796381454380900352,1
#philadelphia; 796382410657042432,1
#plazafinanciera; 796379630575951875,1
#politics; 796381216257753088,1
#potusalert; 796379633386065920,1
#pr; 796379639924998144,1
#pray; 796379645725675520,1
#prayforusa; 796379631117025280,1;796379634124267520,1;796379641414029312,1;796379642882097152,1
#president; 796379633386065920,1;796381325271961604,1;796382215198404608,1;796382241328922626,1;796382385629777921,1;796382460493828096,1
#presidentelecttrump; 796379644920414208,1
#presidentt; 796379630894743553,1
#presidenttrump; 796379631121301504,1;796379632526356480,1;796379634665259008,1;796379636485660672,1;796379638427766785,1;796379641053331456,1;796379641703436289,1;796379644920414208,1;796379645474009089,1;796379645671337984,1;796382107987771393,1;796382316931137536,1;796382435428667392,1
#proudtobecanadian; 796379635038744576,1
#pu; 796382385629777921,1
#realdonaldtrump; 796382384845455360,1
#redicelive; 796379638960443399,1
#republicanparty; 796379642491969536,1
#respect; 796379638628913152,1
#ripaamerica; 796379630827663361,1;796379631117025280,1;796379634124267520,1;796379641414029312,1;796379642882097152,1
#ripamerica; 796379630785728516,1;796379634145300480,1;796379641153847297,1;796379645348188160,1;796379645725675520,1;796381235551404033,1;796382435428667392,1
#russia; 796381216257753088,1
#sarcasm; 796382295397527552,1
#sawmilltaters; 796379638872346628,1
#scuba; 796380481033879554,1
#shouldabeenbernie; 796379641435095040,1
#sisepuede; 796379642873729024,1
#sitrumpfueracolombiano; 796379630450184192,1
#smartnews; 796381829242597377,1
#sorryamerica; 796380685481218048,1
#stopandfrisk; 796381609456898048,1
#stylish; 796379644110905344,1
#sydney; 796382537308217345,1
#syria; 796379638066913280,1
#tech; 796382430080958464,1
#technology; 796381208880050177,1
#thankyoujulian; 796379645822308356,1
#thedayafter; 796381668470910976,1
#themorningafter; 796379643343470592,1;796381623885250561,1;796381669527875584,1;796381721491030016,1;796381837874647041,1;796381883512877056,1;796381988542259200,1;796382055441592320,1
#theworldisending; 796381085936431104,1
#travel; 796379635714027521,1;796379637551136768,1
#trump; 796379630785728516,1;796379630894743553,1;796379631335182336,1;796379632035647488,1;796379632526356480,1;796379632710860800,1;796379632891105281,1;796379633386065920,1;796379633587359744,1;796379633851764740,1;796379634145300480,1;796379635332227072,1;796379635810500608,1;796379636015972352,1;796379636036993024,1;796379636485660672,1;796379637047853056,2;796379638117396480,1;796379638230433793,1;796379638570319873,1;796379638960443399,1;796379639254020097,1;796379639652421632,1;796379641053331456,1;796379641153847297,1;796379642055622656,1;796379642479329280,1;796379643343470592,1;796379644190605312,1;796379644652089345,1;796379644920414208,1;796379645348188160,1;796379645725675520,1;796379645906190336,1;796380288888602624,1;796380300574126080,1;796380350477897728,1;796380384313360384,1;796380397865078784,1;796380412029313025,1;796380439833362436,1;796380470892105728,1;796380502311763968,1;796380513644773377,1;796380578132164608,1;796380578916417536,1;796380581009321984,1;796380639691948038,1;796380663721103360,1;796380699645317120,1;796380712723247105,1;796380738790641664,1;796380747422691329,1;796380784265412608,1;796380788711419905,1;796380855593746432,1;796380931254677504,1;796380934362701824,1;796380936531222528,1;796380942210371584,1;796380945993453568,1;796380979745161217,1;796381000687357953,1;796381052616970244,1;796381085194194944,1;796381100029476864,1;796381104899063809,1;796381143234969600,1;796381216257753088,1;796381218753413122,1;796381325271961604,1;796381383153381377,1;796381542662729728,1;796381607590588416,1;796381620169297926,1;796381637646893058,1;796381687966011392,1;796381711093342208,1;796381726541025280,1;796381740411523072,1;796381830652063744,1;796381847110434817,1;796381864973963264,1;796382119853510658,1;796382130452434944,1;796382215198404608,1;796382231333924873,1;796382237952512004,1;796382241328922626,1;796382245439291392,1;796382276103835648,1;796382313647144960,1;796382327484063744,1;796382356789600256,1;796382385629777921,1;796382409222750208,1;796382427027505154,1;796382460493828096,1;796382484451594240,1;796382502663454720,1
#trump2016; 796379631301644288,1
#trumppence16; 796379643343470592,1
#trumppresident; 796379630450184192,1;796379631775457280,1;796379639472160770,1;796379644920414208,1;796380536444977153,1;796380578916417536,1;796380634650472448,1;796380936531222528,1;796381620169297926,1;796381711093342208,1;796382453887889408,1
#trumpthe; 796381718131445760,1
#trumptrain; 796379634912952320,1
#trumpwins; 796379634912952320,1;796379636041138176,1;796381623885250561,1;796381669527875584,1;796381721491030016,1;796381837874647041,1;796381988542259200,1;796382055441592320,1;796382130452434944,1
#turkey; 796381216257753088,1
#uk; 796382291748671488,1
#ukraine; 796379632891105281,1
#unitedstates; 796381325271961604,1
#us; 796379639660720128,1
#usa; 796381718131445760,1;796382241328922626,1
#uselection; 796382215198404608,1;796382385629777921,1
#uselection2016; 796379630894743553,1;796379636041138176,1;796379636485660672,1;796379637052035072,1;796381473544826881,1;796382409222750208,1
#uselections; 796381536840978432,1
#uspoli; 796382058650054656,1
#vk; 796381525990318081,1
#vote; 796381068362452992,1
#watch; 796380775725731840,1
#websummi; 796379640558485505,1
#wednesd; 796379645620920320,1
#wednesdaywisdom; 796381623885250561,1;796381669527875584,1;796381721491030016,1;796381837874647041,1;796381883512877056,1;796381988542259200,1;796382055441592320,1
#weirdday; 796379632526356480,1
#who; 796382534200426498,1
#wtfamerica; 796379631171567616,1
0; 796379644941344770,1
000; 796379637748264960,1;796379642164690945,1;796381658807209985,1
000s; 796379642164690945,1
024; 796379641191743488,1
085; 796379638071197696,1
1; 796379634652901376,1;796379635462393856,1;796379636850720768,1;796379638192885760,1;796379640277401600,1;796379641506316288,1;796379642873708545,1;796379642949156864,1;796379643007893504,1;796379643670654980,1;796379645000220673,1;796379645784522752,1;796380685481218048,1;796382371171991552,1
10; 796379630307606528,1;796379632803061761,1;796379637869903874,1;796382146655043584,1;796382349764149248,1
100; 796379638847127552,1;796379641347014657,1;796379644756955136,1
101; 796379642139672577,1;796379644094091264,1
10th; 796381353059250176,1
11; 796379635785330689,1;796379641179209729,1;796380500038418432,2;796380510838784001,2;796381658807209985,1
12; 796379630223687680,1;796379637890908160,1;796379642194231296,1;796379642693230592,1;796379644756955136,1;796380926246797312,1
13; 796379642273943552,1;796380451887861760,1;796380626182164480,1;796380646721671169,1;796380702367322112,1;796381209353973760,1;796381297799299072,1;796381525990318081,1;796381529186439168,1;796381919202181124,1;796382012022124544,1;796382188187041792,1;796382217073205248,1;796382234068602880,1;796382291748671488,1;796382330495582208,1;796382385399070720,1;796382430080958464,1
131; 796379639723753473,1
14; 796379643553128448,1;796382006670196736,1
14k; 796379644689719296,1
15; 796379634254442497,1
150; 796379644341665794,1
16; 796379640696684544,1;796379642584252416,1;796379643200802817,1;796379643771322368,1;796380356211593217,1;796380373148045312,1;796380379439595520,1;796380394878799872,1;796380475413659648,1;796380491116990465,1;796380531432759296,1;796380642284044289,1;796380656003448832,1;796380694524076032,1;796380719043973121,1;796380777181315072,1;796380819820515328,1;796380892520415232,1;796380910862090240,1;796381029678415873,1;796381037802782724,1;796381076633448448,1;796381152722505728,1;796381160762966016,1;796381184653725696,1;796381309383929856,1;796381316686184448,1;796381322361077760,1;796381330259013636,1;796381346113474560,1;796381451096821760,1;796381522689290240,1;796381629207998465,1;796381653325189122,1;796381656588439553,1;796381658731675650,1;796381688674787328,1;796381691006820356,1;796381697185120260,1;796381748288372737,1;796381785533857793,1;796381785806569472,1;796381809869209604,1;796381880945737728,1;796381886226558976,1;796382079277821953,1;796382130452434944,1;796382216687325184,1;796382242838867969,1;796382298740379649,1;796382448573706240,1;796382512003981313,1
1787; 796379640130473985,1
18; 796379638868086784,1
180; 796379631960129536,1
182; 796379636120817665,1;796379639723753473,1;796379642139672577,1
1950s; 796381414128316416,1
197; 796379639723753473,1
1m; 796379634652901376,1;796379635462393856,1;796379641250508800,1;796379641506316288,1;796379642194231296,1;796379645000220673,1
1st; 796379637047853056,1;796379639258185728,1
2; 796379632689881088,1;796379636821360640,1;796379639405023232,1;796379639945961472,1;796379641514754048,1;796379642672386048,1;796382371171991552,1
20; 796379635080642560,1;796379642341036036,1;796379642663936000,1;796379643725156358,1;796380445604646912,1;796380587615551488,1;796380914439901184,1;796381837157396480,1;796381864877576192,1
200; 796379631720931328,1;796379634480726017,1
2000; 796379638230433793,1;796379643771322368,1
2008; 796379642936651776,1
2011; 796379630450184192,1;796379636041138176,1;796382353220399105,1
2012; 796379632585101312,1;796379634652901376,2;796379635462393856,1;796379641506316288,2;796379642663936000,1;796379645000220673,1;796379645583069184,1;796379645813788673,1;796379645927182337,1;796380975299264512,1;796381668470910976,1;796382538612768768,1
2013; 796379641187594240,1
2014; 796379642026278912,1
2016; 796379630437617665,1;796379630559170560,1;796379630680698880,1;796379634652901376,2;796379635751723008,1;796379637047853056,1;796379639899975681,1;796379641506316288,2;796379642936651776,1;796379643024723968,1;796379644484194305,1;796380481403179009,1;796381057843154944,1;796381359245819906,1
2017; 796379637047853056,1;796379637144289280,1;796379639899975681,1;796380445604646912,1;796381016868917248,1;796381837157396480,1;796381864877576192,1
2018; 796379632064929792,1;796379632891265024,1;796379633708998656,1;796379635407851520,1;796379637047853056,1;796379637995728896,1;796379639899975681,1;796381016868917248,1
2019; 796381016868917248,1
202; 796379642139672577,1
2020; 796379632064929792,1;796379632891265024,1;796379633708998656,1;796379635407851520,1;796379637995728896,1;796379643746144256,1;796380541067071489,1;796381207760019456,1;796381536840978432,1;796381554859593729,1;796381699710062592,1;796381934867779584,1;796382540059713536,1
209; 796379636120817665,1
215; 796379633386065920,1
216; 796379642139672577,1
23; 796379631624581122,1
236; 796379638071197696,1
24; 796379632211808256,1;796380986036600834,1;796381861442265089,1
244; 796379636120817665,1
27; 796379638142554112,1
270; 796379634661134336,1
288; 796379633386065920,1
2m; 796379635462393856,1;796379645000220673,1
2successful; 796379632534597632,1
2x; 796379641955176448,1
3; 796379632979185664,1;796380811469684736,1;796381008312598528,1;796382156066983937,1;796382371171991552,1
30; 796379636703764480,1
35; 796379642164690945,1;796379642873729024,1
38; 796382201185267712,1
3m; 796379641250508800,1;796379642194231296,1
3rd; 796379645381844992,1;796380866918436864,1
4; 796379633931390976,1;796379639723806722,1;796379642252894208,1;796379643334901760,1;796379643423129600,1;796379643532165120,1;796379644941344770,1;796379645230874625,1;796382399370264576,1
40; 796379645784522752,1
405; 796379642143703041,1;796379643234414592,1
45; 796379633822232576,1;796379638117396480,1;796379644941344770,1
45am; 796379634082398212,1
45th; 796379631809163264,1;796379633662894080,1;796379633822396416,1;796379636867416064,1;796379644610179073,1;796379645591584768,1;796381718131445760,1;796381853209022464,1
46; 796379644941344770,1
47; 796379641250508800,2
4trump; 796379632790601731,1
5; 796379630223687680,1;796379631267889152,1;796379632459272192,1;796379632773824512,1;796379637718740997,1;796379638561783808,1;796379638620680192,1;796379639300182017,1;796379641250508800,1;796379642663936000,1;796379644677136384,1;796379644693987328,1;796379645834887168,1;796380350867869696,1
50; 796379635940528128,1;796379636305305600,1;796379637748264960,1;796379643469299712,1;796379645205680130,1;796380554031759362,1
500; 796379632916262912,1;796379642747912192,1
51; 796379640524894208,1
52; 796379632916262912,1;796379637718740997,1
54; 796379630588620801,1
58; 796379645671309312,1
59; 796379634652901376,1;796379638071197696,2;796379641250508800,2;796379641506316288,1;796379642194231296,2
59m; 796379634652901376,1;796379641506316288,1
5am; 796379630676668416,1
5m; 796379630223687680,1
6; 796379634652901376,1;796379641506316288,1;796379642194231296,1;796380412029313025,1;796380439833362436,1;796380533504741377,1;796380553284964352,1;796380568938250240,1;796380712723247105,1;796380747422691329,1;796380788711419905,1;796380934362701824,1;796380945993453568,1;796381000687357953,1;796381032434069504,1;796381104899063809,1;796381218753413122,1;796381235626975232,1;796381378233462785,1;796381542662729728,1;796381637646893058,1;796381656655368192,1;796381686649024513,1;796381726541025280,1;796381740411523072,1;796382276103835648,1;796382484451594240,1
60; 796379634652901376,1;796379641506316288,1;796379642194231296,1;796379645784522752,1
61m; 796379641250508800,1
64; 796381559494324224,1
65; 796379634652901376,1;796379641506316288,1;796379642194231296,1;796381942925041664,1
66m; 796379641250508800,1
6m; 796379642194231296,1
6t; 796380866918436864,1
7; 796379641250508800,1;796379643314143236,1;796380986036600834,1;796381861442265089,1
70; 796379645784522752,1
72; 796379645671309312,1
787; 796379638071197696,1
7m; 796379635462393856,1;796379645000220673,1
8; 796379633931390976,1;796379634744995840,1;796379641867071489,1
800; 796379645692248064,1
8m; 796379634652901376,1;796379641506316288,1
9; 796379634082398212,1;796379635785330689,1;796380500038418432,2;796380510838784001,2
903; 796379638071197696,1
99; 796379645327343617,1;796380666392813569,1
9m; 796379634652901376,3;796379641506316288,3;796379642194231296,2
@; 796379630307393536,1;796379630634672128,1;796379633965002756,1;796379634933858304,1;796379635558809600,1;796379636548542464,1;796379636699660288,1;796379636850626560,1;796379637395795969,1;796379637567733762,1;796379639463542784,1;796379641242157057,1;796379641590280194,1;796379641892261889,1;796379644362686464,1;796379645289578496,1;796379645474119682,1;796380866918436864,1;796381190999703552,1
@0g; 796381561029611521,1
@1942bs; 796379637869924352,1
@1ashleyjordan; 796380481403179009,1
@30caleb30; 796379637462999040,1
@3rdeye4life; 796381495896272896,1
@917thebounce; 796381818819751936,1
@97alsuw; 796379639044259841,1
@9gag; 796379640696684544,1
@a7atastic; 796379645105106948,1
@aashikajoshi; 796380313324654592,1
@abc; 796379633365159936,1;796379636552859648,1;796380305862971392,1;796380456493187073,1;796380784265412608,1;796380792809279488,1;796381024762687489,1;796381326412836865,1;796381418452553729,1;796381834099773440,1;796381908246601728,1;796382034197442560,1;796382351261573120,1;796382368525418498,1;796382389073301505,1;796382446010986496,1;796382516768751616,1
@abcpolitics; 796380640358924288,1;796380723540324352,1;796380828758642688,1;796380853563719681,1;796380888066125825,1;796381002654511104,1;796381014188769281,1;796381031435747329,1;796381043381207040,1;796381067443847168,1;796381268330106881,1;796381284511584256,1;796381433975676928,1;796381655493644289,1;796381678000373760,1;796381749458731009,1
@abermans; 796379636036993024,1
@absurdistwords; 796379631624613890,1;796379632358584320,1;796379634711621632,1;796379638503247872,1;796379643662180352,1
@aclu; 796380723540324352,1;796380828758642688,1;796381014188769281,1;796381268330106881,1;796381284511584256,1;796381433975676928,1
@acoleman455; 796379645004353538,1
@actuallygina; 796379643037282304,1
@adamjohnsonnyc; 796379634744995840,1
@adcockthe2nd; 796382421964898304,1
@aftaplatinumant; 796381043238506496,1
@ahmdfdaus; 796379638628913152,1
@aishatyler; 796380510838784001,1
@aiww; 796380272140947459,1;796380342076706816,1;796382081957949440,1
@ajchavar; 796379635126648832,1
@ajplus; 796379631838343168,1;796379636246736897,1;796379637907529728,1;796379638213869569,1;796379638574579713,1;796379640008818688,1;796379640201936897,1;796381762842742784,1;796382091676176385,1
@akbarsahmed; 796379638142554112,1
@alexis; 796379632366850048,1
@alexr; 796379644190605312,1
@alienash; 796379640751423488,1
@allierodgers004; 796379643179843584,1
@almaagee; 796379634019565568,1
@always; 796379643343470592,1
@amaka; 796380350477897728,1;796380502311763968,1;796380513644773377,1;796380931254677504,1;796381100029476864,1;796382231333924873,1;796382237952512004,1;796382245439291392,1;796382356789600256,1
@amaramarasingam; 796379639191130112,1
@amaraworldwide; 796379641132912640,1
@ambitiousamaris; 796379637093761024,1
@amblujay; 796379640705220608,1
@ameerahngai; 796379635839700992,1
@amirapache; 796379633855827968,1;796379634237480961,1
@amnestyuk; 796380353128763392,1;796380997113802753,1
@amolrajan; 796379640470401025,1
@amphigong; 796379641384550400,1
@ananavarro; 796379631419064321,1;796379635655262208,1
@andrewtedeschi; 796381359245819906,1
@andylassner; 796379645922967553,1
@angertroll; 796379637559357440,1
@anggierosa; 796379643041509376,1
@anildash; 796379642433138688,1
@annaeleanor; 796379635630174209,1
@annamangen; 796379633684008960,1
@annetdonahue; 796379639560204289,1
@anthony; 796380666392813569,1
@anthonyyforte; 796379645901873152,1
@ap; 796379636817100800,1;796379645717475328,1
@ap4lp; 796379642781257729,1
@apblake; 796379631305650176,1;796379637492449280,1;796379644295528448,1;796379645759221760,1
@aradwanski; 796381434961399808,1
@arianatorisland; 796379635323899904,1
@arixlxo; 796379644870201344,1
@armouredskeptic; 796379643007893504,1
@arseniohall; 796379641040830465,1
@arzaylea; 796379643469299712,1
@ashton; 796379639790862336,1
@ask0704; 796380352096989184,1
@asvpxsof; 796379644287127553,1
@asyrafder; 796379642605150208,1
@atomsiraullo; 796379644484194305,1
@aurifex; 796382215198404608,1;796382385629777921,1
@austinramby; 796379640025595904,1
@avengingredhand; 796380484938895360,1
@aylorevans; 796379640768196608,1
@aylushka; 796379632195010560,1
@ayyyeirwin; 796380541067071489,1
@badeboom; 796379643771228161,1
@baluraj; 796381023424708608,1
@bankboyxfargo; 796379638528430084,1
@barackobama; 796379639602147328,1
@barbmuenchen; 796379644551462912,1
@barstoolsports; 796379639379881984,1
@basedmz; 796379638255775744,1
@basshooker2; 796379630806634496,1
@bbcafrica; 796379632715042816,1
@bbcbreaking; 796379639652421632,1
@beastcaucasian; 796379642139672577,1
@benballer; 796379643590885376,1
@benshapiro; 796379643423129600,1;796379645352546304,1
@bentono10; 796379639723753473,1
@berniesanders; 796379632924786688,1
@biebercentrals; 796379642126970880,1
@bigbadwolf62990; 796379634564743168,1
@bigmanndarnell; 796379638469709824,1
@bigstick2013; 796379632224313346,1
@billadamspnc; 796379638117396480,1
@billhemmer; 796379632425730048,1
@billkristol; 796379639962701826,1
@billshortenmp; 796379637152481280,1
@billyoceanz; 796379643771322368,1
@blackloveadvice; 796379631393849348,1
@blocckash; 796380495470850048,1;796380554002362368,1
@bms; 796381329449512960,1
@bobmurphyecon; 796379634967465984,1
@bossman; 796379645797134336,1
@bostonglobe; 796379643725152261,1
@brad; 796379644601790464,1
@brandonlebeau1; 796379640558403584,1
@brass; 796379643083374592,1
@breenewsome; 796379631309815812,1
@brianmcgannon; 796379637483966464,1
@brilla; 796380331238637568,1
@brittsays; 796379634254237696,1
@bro; 796380686190002176,1;796380793576820736,1;796380822299377664,1;796381118945628160,1;796381488564441089,1;796381542377525250,1;796381578788225024,1;796381994594799616,1;796382350431096832,1;796382353220399105,1;796382503732813824,1
@brokenbutera; 796379644677132288,1
@brownalexandre2; 796379642672386048,1
@brunelldonald; 796379641980289024,1
@brvtravel; 796379637047853056,1
@businessinsider; 796379634573148160,1;796379641959288832,1;796380505562198016,1
@buzzfeed; 796379632689881089,1
@byrner95; 796379631289040896,1
@c0nvey; 796379630575951875,1;796379630634725380,1;796379636867416064,1;796379638872346628,1;796379639660720128,1;796381534789963776,1;796381535851188225,1
@calculatedmovez; 796379645499281408,1
@cam; 796379634585784320,1;796379635026198528,1;796379636250898433,1;796379638184427521,1;796379639769866240,1;796379640545898497,1;796379642424950784,1
@cameronjbroome; 796379637114961920,1
@camhale5150; 796379637869932544,1
@cammillerose; 796379632698294272,1
@camzzjaregui1; 796379643725156353,1
@candyyhernandez; 796379637580435459,1
@cantevon; 796379642886164480,1
@carladvocates; 796379638750511104,1
@carlbeijer; 796379630588620801,1
@carlisle; 796379643314049025,1
@carly; 796379630890520577,1
@carlyfiorina; 796379643670654980,1
@caroline; 796379634430517248,1
@carolinelucas; 796380384313360384,1;796380470892105728,1;796380578132164608,1;796380614438031360,1;796380639691948038,1;796380663721103360,1;796380699645317120,1;796380855593746432,1;796380942210371584,1;796380979745161217,1;796381085194194944,1;796382119853510658,1;796382127734607873,1;796382498221686784,1
@cascamike; 796379638868086784,1
@cashmeregoth; 796379633327423488,1
@catherineashwo5; 796379645436424192,1
@catherinefornv; 796379643741880320,1
@cbcnews; 796380290629378050,1
@cbsnews; 796380784265412608,1
@ceciliavegaabc; 796379630680698880,1
@cerberus98; 796379633096617985,1
@cevansofficial; 796379645939683328,1
@chanddlerriggs; 796379630752120834,1;796379632714948608,1;796379643142086658,1;796379645247717376,1
@charlieseawolf; 796379636196380672,1
@chasesitzz; 796379631687499778,1;796379635017728001,1;796379636661940224,1;796379640298373120,1;796379644979187712,1
@chefmabrie; 796379643704119300,1
@cher; 796379630257119232,1
@cherijacobus; 796379639706894336,1
@chichemusic; 796379630156574720,1
@chidisnr; 796379633654579200,1
@chitown; 796381604096737281,1;796382351714611200,1
@chloebennet4; 796379633277026304,1
@chokejess; 796379637496639490,1
@chris; 796379644949692416,1
@chuckmodi1; 796379642819178496,1
@chucknellis; 796379630806634496,1
@chuckyt3; 796382208315588608,1
@cihcanairda; 796380559278804992,1
@cjmill22; 796381247761162240,1
@cjxnezxxx; 796379632002093056,1
@clarajeffery; 796380308270501890,1;796380646692175872,1;796380697833283584,1;796380858345259008,1;796381533745586177,1;796381564301168640,1;796381583251017728,1;796381957185826816,1;796382073288355842,1;796382512083660801,1
@cleejaayy; 796379636930322432,1
@clinteastwoodla; 796380288888602624,1;796381687966011392,1;796381830652063744,1
